"","user_id","Condition","condition","age","gender","field","degree","motivation","sc","pre_mean","steps_I","steps_C","steps_S","gain_I","gain_C","gain_S","pre1_I","pre1_C","pre1_S","pre2_I","pre2_C","pre2_S","pre_mean_z","college_1_feedback_truth","college_1_feedback_length","college_1_ToF","college_2_feedback_truth","college_2_feedback_length","college_2_ToF","college_3_feedback_truth","college_3_feedback_length","college_3_ToF","college_4_feedback_truth","college_4_feedback_length","college_4_ToF","intermediate_1_feedback_truth","intermediate_1_feedback_length","intermediate_1_ToF","intermediate_2_feedback_truth","intermediate_2_feedback_length","intermediate_2_ToF","intermediate_3_feedback_truth","intermediate_3_feedback_length","intermediate_3_ToF","intermediate_4_feedback_truth","intermediate_4_feedback_length","intermediate_4_ToF","statistics_1_feedback_truth","statistics_1_feedback_length","statistics_1_ToF","statistics_2_feedback_truth","statistics_2_feedback_length","statistics_2_ToF","statistics_3_feedback_truth","statistics_3_feedback_length","statistics_3_ToF","statistics_4_feedback_truth","statistics_4_feedback_length","statistics_4_ToF"
"297","4013647357","Mixed","Mixed",18,"Male","Enginee",NA,4,6.4,0.5,1,4,4,0.5,-0.5,0.5,0,1,0,0,1,1,-0.370320029571751,FALSE,757,3.423000097,TRUE,816,4.750999928,FALSE,1744,7.426000118,TRUE,435,4.924000025,NA,414,NA,NA,322,NA,FALSE,229,2.903999805,NA,434,NA,TRUE,463,1.213000059,TRUE,794,2.103000164,FALSE,870,4.455999851,FALSE,1008,12.43000007
"298","4024060282","Accurate","Accurate",40,"Female","General","Upper s",2.75,8.2,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,TRUE,593,16.06900001,TRUE,816,91.773,TRUE,719,149.9590001,TRUE,435,24.85299993,TRUE,434,15.56299996,TRUE,322,61.38599992,TRUE,366,8.799000025,TRUE,434,8.024999857,TRUE,463,7.457000017,TRUE,794,27.12400007,TRUE,708,11.49399996,TRUE,574,26.82200003
"299","4025236243","Inaccurate","Inaccurate",NA,NA,"Educati","Upper s",2.75,5,0.666666666666667,4,4,3,0,0,0,1,0,1,0,1,1,0.299185108637064,FALSE,757,23.454,FALSE,500,5.087000132,FALSE,1744,9.670000076,FALSE,1353,2.377000093,FALSE,414,1.534999847,FALSE,393,1.707999945,FALSE,229,3.328999996,FALSE,351,20.05500007,FALSE,662,5.00999999,FALSE,865,3.263000011,FALSE,870,23.92400002,FALSE,1008,17.49600005
"300","4029018930","Control","Control",19,"Female","Humanit","Upper s",NA,NA,0.666666666666667,4,4,4,0,0.5,-0.5,1,0,1,1,0,1,0.299185108637064,NA,149,4.274000168,NA,143,0.570999861,NA,130,0.484000206,NA,105,0.527999878,NA,133,0.71600008,NA,74,0.740999937,NA,66,0.480999947,NA,70,3.529999971,NA,429,0.454999924,NA,255,5.253000021,NA,276,1.724999905,NA,248,0.678000212
"301","4029674152","Mixed","Mixed",35,"Female",NA,"Short-c",3.25,6.8,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,28.09599996,TRUE,816,40.42600012,FALSE,1744,27.78799987,TRUE,435,4.822000027,FALSE,414,8.102999926,TRUE,322,8.663000107,FALSE,229,15.38699985,TRUE,434,9.423999786,TRUE,463,1.963999987,TRUE,794,16.91100001,FALSE,870,6.061000109,FALSE,1008,5.546999931
"302","4069756744","Control","Control",37,"Female",NA,"Short-c",2.5,1.4,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,NA,149,0.881999969,NA,143,4.340999842,NA,130,1.092000008,NA,105,6.191999912,NA,133,1.608999968,NA,74,1.301000118,NA,66,1.781999826,NA,70,5.835999966,NA,429,2.065000057,NA,255,1.053999901,NA,276,1.59100008,NA,248,5.218999863
"303","4070322332","Inaccurate","Inaccurate",27,"Female","Service","Post-se",1.5,1.6,0.333333333333333,4,4,4,0,0,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,71.88999987,FALSE,500,70.98099995,FALSE,1744,101.8499999,FALSE,1353,130.368,FALSE,414,20.60299993,FALSE,393,8.321000099,FALSE,229,5.567000151,FALSE,351,6.024999857,FALSE,662,12.28699994,FALSE,865,9.611000061,FALSE,870,9.199999809,FALSE,1008,9.712999821
"304","4070598276","Control","Control",19,"Male",NA,"Upper s",2.75,7.8,0.833333333333333,4,4,4,0,0,0.5,1,1,1,1,1,0,0.96869024684588,NA,149,5.840999842,NA,143,0.896000147,NA,130,0.460999966,NA,105,0.464999914,NA,133,0.50999999,NA,74,1.313999891,NA,66,4.239000082,NA,70,0.871999979,NA,429,0.707000017,NA,255,3.190000057,NA,276,0.805999994,NA,248,0.739000082
"305","4100419197","Mixed","Mixed",36,"Female",NA,"Short-c",2.5,6.4,0.166666666666667,4,4,4,0.5,0.5,0,0,0,0,0,1,0,-1.70933030598938,FALSE,757,17.49000001,TRUE,816,106.119,FALSE,1744,29.38100004,TRUE,435,15.41299987,FALSE,414,4.038000107,TRUE,322,11.16400003,FALSE,229,76.31399989,TRUE,434,19.70599985,TRUE,463,4.476999998,TRUE,794,24.0079999,FALSE,870,16.64199996,FALSE,1008,4.371000051
"306","4105620400","Control","Control",18,"Female",NA,NA,2.5,4.8,0.833333333333333,4,4,4,0.5,0,0,1,1,1,0,1,1,0.96869024684588,NA,149,8.334000111,NA,143,2.338999987,NA,130,11.74000001,NA,105,2.164000034,NA,133,9.335999966,NA,74,3.00999999,NA,66,42.90300012,NA,70,2.644999981,NA,429,2.144999981,NA,255,7.406999826,NA,276,0.946999788,NA,248,1.125
"307","4110056369","Mixed","Mixed",19,"Non-bin","General","Post-se",2.25,6,0.833333333333333,4,4,4,0,0,-0.5,1,1,1,0,1,1,0.96869024684588,FALSE,757,17.24500012,TRUE,816,16.34700012,FALSE,1744,25.41799998,TRUE,435,11.96299982,FALSE,414,13.33500004,TRUE,322,1.860000134,FALSE,229,36.40900016,TRUE,434,1.603999853,TRUE,463,2.437000036,TRUE,794,8.389999866,FALSE,870,12.54900002,FALSE,1008,8.22300005
"308","4120098133","Control","Control",35,"Male","Humanit","Post-se",1.75,6.4,0.333333333333333,4,4,4,0,0,0,1,0,1,0,0,0,-1.03982516778057,NA,149,1.690000057,NA,143,6.970999956,NA,130,0.789000034,NA,105,7.388999939,NA,133,0.532999992,NA,74,5.950000048,NA,66,0.541000128,NA,70,0.753000021,NA,429,1.740999937,NA,255,5.424000025,NA,276,2.192000151,NA,248,1.729999781
"309","4127049101","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,0.75,4,1,0,0,NA,NA,1,1,NA,0,1,NA,0.633937677741472,NA,757,NA,NA,500,NA,FALSE,1744,NA,NA,1353,NA,FALSE,414,49.01199985,FALSE,393,36.95499992,FALSE,229,43.96600008,FALSE,351,395.358,NA,662,NA,NA,865,NA,NA,870,NA,NA,1008,NA
"310","4137042561","Control","Control",19,"Female","Science","Upper s",2.25,5.2,1,3,4,4,NA,NA,NA,NA,1,1,NA,1,1,1.6381953850547,NA,149,1.613999844,NA,143,9.782000065,NA,130,1.842999935,NA,105,1.70600009,NA,133,0.671000004,NA,74,0.854000092,NA,66,NA,NA,70,0.609999895,NA,429,5.765000105,NA,255,1.496999979,NA,276,6.782000065,NA,248,1.878999949
"311","4158332618","Control","Control",19,"Female","Science","Upper s",2.5,6.4,1,4,4,4,0,-0.5,-1,1,1,1,1,1,1,1.6381953850547,NA,149,0.914000034,NA,143,0.549000025,NA,130,9.411999941,NA,105,86.16499996,NA,133,1.559999943,NA,74,5.164999962,NA,66,1.371000051,NA,70,1.138999939,NA,429,3.450000048,NA,255,4.555000067,NA,276,3.269000053,NA,248,4.611000061
"312","4166063462","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,0.333333333333333,4,4,4,0.5,0,0,0,1,1,0,0,0,-1.03982516778057,FALSE,757,1.565999985,FALSE,500,1.563999891,FALSE,1744,2.184000015,FALSE,1353,5.986000061,FALSE,414,9.693000078,FALSE,393,2.659999847,FALSE,229,4.085999966,FALSE,351,15.73000002,FALSE,662,3.24000001,FALSE,865,3.555999994,FALSE,870,6.50999999,FALSE,1008,2.873000145
"313","4166684998","Mixed","Mixed",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,-2.3788354441982,FALSE,757,NA,NA,816,NA,NA,1744,NA,NA,435,NA,NA,414,NA,NA,322,NA,NA,229,NA,NA,434,NA,NA,463,NA,NA,794,NA,NA,870,NA,NA,1008,NA
"314","4176365883","Mixed","Mixed",NA,NA,NA,NA,NA,NA,0,0,0,4,NA,NA,0.5,NA,NA,0,NA,NA,0,-2.3788354441982,NA,757,NA,NA,816,NA,NA,1744,NA,NA,435,NA,NA,414,NA,NA,322,NA,NA,229,NA,NA,434,NA,TRUE,463,15.53699994,TRUE,794,17.93900013,FALSE,870,20.34599996,FALSE,1008,8.552999973
"315","4176755536","Control","Control",NA,NA,"Science",NA,NA,NA,0.333333333333333,4,4,4,-0.5,0,-0.5,1,0,1,0,0,0,-1.03982516778057,NA,149,3.927000046,NA,143,6.947999954,NA,130,2.565999985,NA,105,3.213000059,NA,133,6.299999952,NA,74,44.04299998,NA,66,6.013000011,NA,70,4.190999985,NA,429,1.505000114,NA,255,3.915999889,NA,276,1.339999914,NA,248,1.214999914
"316","4186470586","Mixed","Mixed",22,"Male","Humanit","Upper s",2.75,6.8,0.833333333333333,4,4,4,0,0,0,1,1,1,1,0,1,0.96869024684588,FALSE,757,16.48000002,TRUE,816,5.039999962,FALSE,1744,13.27900004,TRUE,435,3.661000013,FALSE,414,7.417999983,TRUE,322,4.626999855,FALSE,229,5.036999941,TRUE,434,7.121000051,TRUE,463,2.893999815,TRUE,794,9.573000193,FALSE,870,6.756000042,FALSE,1008,9.359999895
"317","4191719278","Control","Control",45,"Female",NA,"Short-c",2.5,6,0.666666666666667,4,4,4,0,0,0,1,0,1,0,1,1,0.299185108637064,NA,149,6.161999941,NA,143,20.8440001,NA,130,6.703999996,NA,105,5.102999926,NA,133,14.57300019,NA,74,5.910000086,NA,66,5.998000145,NA,70,4.66899991,NA,429,8.751999855,NA,255,11.13000011,NA,276,6.068000078,NA,248,4.309999943
"318","4197934774","Mixed","Mixed",23,"Female","Science","Short-c",2.5,4.6,0.833333333333333,4,4,4,0,0.5,-0.5,1,0,1,1,1,1,0.96869024684588,FALSE,757,141.2909999,TRUE,816,18.28400016,FALSE,1744,12.3210001,TRUE,435,3.026000023,FALSE,414,16.75099993,TRUE,322,17.78800011,FALSE,229,1.099999905,TRUE,434,22.22800016,TRUE,463,1.943000078,TRUE,794,26.65499997,FALSE,870,2.737999916,FALSE,1008,2.997999907
"319","4212718704","Inaccurate","Inaccurate",18,"Female","General","Upper s",3,7.4,0.666666666666667,4,4,4,0,-0.5,0,1,1,1,0,1,0,0.299185108637064,FALSE,757,110.2770002,FALSE,500,31.80699992,FALSE,1744,71.33899999,FALSE,1353,78.87399983,FALSE,414,31.36999989,FALSE,393,46.65499997,FALSE,229,30.4000001,FALSE,351,160.312,FALSE,662,72.60399985,FALSE,865,26.67499995,FALSE,870,45.17600012,FALSE,1008,34.52100015
"320","4231206080","Mixed","Mixed",25,"Male",NA,"Post-se",1.5,2.2,0.333333333333333,4,4,4,0,0,0,0,0,1,1,0,0,-1.03982516778057,FALSE,757,24.99499989,TRUE,816,3.115999937,FALSE,1744,6.061000109,TRUE,435,2.548000097,FALSE,414,8.771000147,TRUE,322,13.09500003,FALSE,229,36.53299999,TRUE,434,12.92499995,TRUE,463,6.078000069,TRUE,794,8.539999962,FALSE,870,9.840000153,FALSE,1008,9.060000181
"321","4243391240","Control","Control",23,"Male",NA,"Upper s",NA,NA,0.166666666666667,4,4,4,0.5,0,0,0,0,1,0,0,0,-1.70933030598938,NA,149,12.33800006,NA,143,1.59100008,NA,130,3.069999933,NA,105,1.960000038,NA,133,1.529999971,NA,74,10.40899992,NA,66,30.12000012,NA,70,2.029999971,NA,429,18.64199996,NA,255,2.50999999,NA,276,3.340999842,NA,248,2.370000124
"322","4251120680","Mixed","Mixed",35,"Male","General","Post-se",3.5,NA,0.333333333333333,4,4,4,0,0,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,40.44899988,TRUE,816,58.89999986,FALSE,1744,15.64499998,TRUE,435,28.83200002,FALSE,414,35.84299994,TRUE,322,44.26599979,FALSE,229,41.63699985,TRUE,434,64.00400019,TRUE,463,41.14499998,TRUE,794,15.47800016,FALSE,870,22.97300005,FALSE,1008,34.00500011
"323","4252098629","Accurate","Accurate",26,"Female",NA,"Upper s",4,8.2,0.666666666666667,4,4,4,0,0,0.5,1,1,1,0,1,0,0.299185108637064,TRUE,593,6.4150002,TRUE,816,136.763,TRUE,719,118.918,TRUE,435,65.27100015,TRUE,434,2.411999941,TRUE,322,7.429000139,TRUE,366,1.028000116,TRUE,434,5.352999926,TRUE,463,3.695999861,TRUE,794,6.772000074,TRUE,708,13.09600019,TRUE,574,6.770999908
"324","4252724769","Control","Control",22,"Male","Science","Short-c",3,4.8,1,4,4,4,0,0,-0.5,1,1,1,1,1,1,1.6381953850547,NA,149,0.470000029,NA,143,1.020999908,NA,130,3.249000072,NA,105,1.219000101,NA,133,0.421000004,NA,74,1.031999826,NA,66,3.094000101,NA,70,0.490999937,NA,429,0.47300005,NA,255,0.876000166,NA,276,0.919999838,NA,248,3.755000114
"325","4291140551","Mixed","Mixed",19,"Male","Science","Upper s",4,5.6,0.833333333333333,4,0,4,0,0,-0.5,1,1,1,0,1,1,0.96869024684588,NA,757,NA,NA,816,NA,NA,1744,NA,NA,435,NA,FALSE,414,0.016000032,TRUE,322,0.032000065,FALSE,229,21.47600007,TRUE,434,1.569000006,TRUE,463,5.917999983,TRUE,794,46.48699999,FALSE,870,11.82299995,FALSE,1008,54.58599997
